dataset_id,municipality,province,zone_id,review_status,candidate_distributors,source_name,source_url,notes
madrid,Navacerrada,Madrid,municipality:madrid::navacerrada,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Navalafuente,Madrid,municipality:madrid::navalafuente,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Navalagamella,Madrid,municipality:madrid::navalagamella,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Navalcarnero,Madrid,municipality:madrid::navalcarnero,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Navarredonda y San Mamés,Madrid,municipality:madrid::navarredonda_y_san_mames,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Navas del Rey,Madrid,municipality:madrid::navas_del_rey,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Nuevo Baztán,Madrid,municipality:madrid::nuevo_baztan,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Olmeda de las Fuentes,Madrid,municipality:madrid::olmeda_de_las_fuentes,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Orusco de Tajuña,Madrid,municipality:madrid::orusco_de_tajuna,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Paracuellos de Jarama,Madrid,municipality:madrid::paracuellos_de_jarama,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Parla,Madrid,municipality:madrid::parla,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Patones,Madrid,municipality:madrid::patones,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Pedrezuela,Madrid,municipality:madrid::pedrezuela,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Pelayos de la Presa,Madrid,municipality:madrid::pelayos_de_la_presa,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Perales de Tajuña,Madrid,municipality:madrid::perales_de_tajuna,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Pezuela de las Torres,Madrid,municipality:madrid::pezuela_de_las_torres,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Pinilla del Valle,Madrid,municipality:madrid::pinilla_del_valle,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Pinto,Madrid,municipality:madrid::pinto,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Piñuécar-Gandullas,Madrid,municipality:madrid::pinuecar_gandullas,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Pozuelo de Alarcón,Madrid,municipality:madrid::pozuelo_de_alarcon,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Pozuelo del Rey,Madrid,municipality:madrid::pozuelo_del_rey,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Prádena del Rincón,Madrid,municipality:madrid::pradena_del_rincon,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Puebla de la Sierra,Madrid,municipality:madrid::puebla_de_la_sierra,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Puentes Viejas,Madrid,municipality:madrid::puentes_viejas,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Quijorna,Madrid,municipality:madrid::quijorna,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Rascafría,Madrid,municipality:madrid::rascafria,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Redueña,Madrid,municipality:madrid::reduena,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Ribatejada,Madrid,municipality:madrid::ribatejada,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Rivas-Vaciamadrid,Madrid,municipality:madrid::rivas_vaciamadrid,candidate_ufd_verified_partial_review,"UFD Distribución Electricidad, S.A.",Naturgy/UFD — presencia pública citada en municipios de la Comunidad de Madrid,https://www.naturgy.com/notas-de-prensa/ufd-refuerza-la-calidad-del-suministro-electrico-en-el-sur-de-la-comunidad-de-madrid/,Municipio citado en comunicación pública de UFD/Naturgy; revisar contra herramienta oficial antes de importar.
madrid,Robledillo de la Jara,Madrid,municipality:madrid::robledillo_de_la_jara,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Robledo de Chavela,Madrid,municipality:madrid::robledo_de_chavela,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Robregordo,Madrid,municipality:madrid::robregordo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Rozas de Puerto Real,Madrid,municipality:madrid::rozas_de_puerto_real,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,San Agustín del Guadalix,Madrid,municipality:madrid::san_agustin_del_guadalix,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,San Fernando de Henares,Madrid,municipality:madrid::san_fernando_de_henares,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,San Lorenzo de El Escorial,Madrid,municipality:madrid::san_lorenzo_de_el_escorial,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,San Martín de la Vega,Madrid,municipality:madrid::san_martin_de_la_vega,candidate_ufd_verified_partial_review,"UFD Distribución Electricidad, S.A.",Naturgy/UFD — presencia pública citada en municipios de la Comunidad de Madrid,https://www.naturgy.com/notas-de-prensa/ufd-refuerza-la-calidad-del-suministro-electrico-en-el-sur-de-la-comunidad-de-madrid/,Municipio citado en comunicación pública de UFD/Naturgy; revisar contra herramienta oficial antes de importar.
madrid,San Martín de Valdeiglesias,Madrid,municipality:madrid::san_martin_de_valdeiglesias,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,San Sebastián de los Reyes,Madrid,municipality:madrid::san_sebastian_de_los_reyes,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Santa María de la Alameda,Madrid,municipality:madrid::santa_maria_de_la_alameda,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Santorcaz,Madrid,municipality:madrid::santorcaz,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Serranillos del Valle,Madrid,municipality:madrid::serranillos_del_valle,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Sevilla la Nueva,Madrid,municipality:madrid::sevilla_la_nueva,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Somosierra,Madrid,municipality:madrid::somosierra,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Soto del Real,Madrid,municipality:madrid::soto_del_real,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Talamanca de Jarama,Madrid,municipality:madrid::talamanca_de_jarama,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Tielmes,Madrid,municipality:madrid::tielmes,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Titulcia,Madrid,municipality:madrid::titulcia,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Torrejón de Ardoz,Madrid,municipality:madrid::torrejon_de_ardoz,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Torrejón de la Calzada,Madrid,municipality:madrid::torrejon_de_la_calzada,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Torrejón de Velasco,Madrid,municipality:madrid::torrejon_de_velasco,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Torrelaguna,Madrid,municipality:madrid::torrelaguna,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Torrelodones,Madrid,municipality:madrid::torrelodones,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Torremocha de Jarama,Madrid,municipality:madrid::torremocha_de_jarama,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Torres de la Alameda,Madrid,municipality:madrid::torres_de_la_alameda,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Tres Cantos,Madrid,municipality:madrid::tres_cantos,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Valdaracete,Madrid,municipality:madrid::valdaracete,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Valdeavero,Madrid,municipality:madrid::valdeavero,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Valdelaguna,Madrid,municipality:madrid::valdelaguna,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Valdemanco,Madrid,municipality:madrid::valdemanco,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Valdemaqueda,Madrid,municipality:madrid::valdemaqueda,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Valdemorillo,Madrid,municipality:madrid::valdemorillo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Valdemoro,Madrid,municipality:madrid::valdemoro,candidate_ufd_verified_partial_review,"UFD Distribución Electricidad, S.A.",Naturgy/UFD — presencia pública citada en municipios de la Comunidad de Madrid,https://www.naturgy.com/notas-de-prensa/ufd-refuerza-la-calidad-del-suministro-electrico-en-el-sur-de-la-comunidad-de-madrid/,Municipio citado en comunicación pública de UFD/Naturgy; revisar contra herramienta oficial antes de importar.
madrid,Valdeolmos-Alalpardo,Madrid,municipality:madrid::valdeolmos_alalpardo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Valdepiélagos,Madrid,municipality:madrid::valdepielagos,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Valdetorres de Jarama,Madrid,municipality:madrid::valdetorres_de_jarama,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Valdilecha,Madrid,municipality:madrid::valdilecha,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Valverde de Alcalá,Madrid,municipality:madrid::valverde_de_alcala,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Velilla de San Antonio,Madrid,municipality:madrid::velilla_de_san_antonio,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Venturada,Madrid,municipality:madrid::venturada,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Villa del Prado,Madrid,municipality:madrid::villa_del_prado,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Villaconejos,Madrid,municipality:madrid::villaconejos,candidate_ufd_verified_partial_review,"UFD Distribución Electricidad, S.A.",Naturgy/UFD — presencia pública citada en municipios de la Comunidad de Madrid,https://www.naturgy.com/notas-de-prensa/ufd-refuerza-la-calidad-del-suministro-electrico-en-el-sur-de-la-comunidad-de-madrid/,Municipio citado en comunicación pública de UFD/Naturgy; revisar contra herramienta oficial antes de importar.
madrid,Villalbilla,Madrid,municipality:madrid::villalbilla,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Villamanrique de Tajo,Madrid,municipality:madrid::villamanrique_de_tajo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Villamanta,Madrid,municipality:madrid::villamanta,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Villamantilla,Madrid,municipality:madrid::villamantilla,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Villanueva de la Cañada,Madrid,municipality:madrid::villanueva_de_la_canada,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Villanueva de Perales,Madrid,municipality:madrid::villanueva_de_perales,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Villanueva del Pardillo,Madrid,municipality:madrid::villanueva_del_pardillo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Villar del Olmo,Madrid,municipality:madrid::villar_del_olmo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Villarejo de Salvanés,Madrid,municipality:madrid::villarejo_de_salvanes,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Villaviciosa de Odón,Madrid,municipality:madrid::villaviciosa_de_odon,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Villavieja del Lozoya,Madrid,municipality:madrid::villavieja_del_lozoya,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Zarzalejo,Madrid,municipality:madrid::zarzalejo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
