dataset_id,zone_id,municipality,province,candidate_distributor,candidate_confidence,proposed_import_action,score,match_method,source_file,source_url_1,source_url_2,source_url_3,evidence_summary,review_notes
andalucia,municipality:almeria::abla,Abla,Almería,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:almeria::illar,Íllar,Almería,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::alcala_de_los_gazules,Alcalá de los Gazules,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::alcala_del_valle,Alcalá del Valle,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::algeciras,Algeciras,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::arcos_de_la_frontera,Arcos de la Frontera,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::benalup_casas_viejas,Benalup-Casas Viejas,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::castellar_de_la_frontera,Castellar de la Frontera,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::chiclana_de_la_frontera,Chiclana de la Frontera,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::conil_de_la_frontera,Conil de la Frontera,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::cadiz,Cádiz,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::el_gastor,El Gastor,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::el_puerto_de_santa_maria,El Puerto de Santa María,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::espera,Espera,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::grazalema,Grazalema,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::jerez_de_la_frontera,Jerez de la Frontera,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::los_barrios,Los Barrios,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::medina_sidonia,Medina Sidonia,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::paterna_de_rivera,Paterna de Rivera,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::puerto_real,Puerto Real,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::puerto_serrano,Puerto Serrano,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::san_jose_del_valle,San José del Valle,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::san_martin_del_tesorillo,San Martín del Tesorillo,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::san_roque,San Roque,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::setenil_de_las_bodegas,Setenil de las Bodegas,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::tarifa,Tarifa,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::torre_alhaquime,Torre Alháquime,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::trebujena,Trebujena,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::vejer_de_la_frontera,Vejer de la Frontera,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::villaluenga_del_rosario,Villaluenga del Rosario,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cadiz::zahara,Zahara,Cádiz,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cordoba::adamuz,Adamuz,Córdoba,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cordoba::almodovar_del_rio,Almodóvar del Río,Córdoba,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cordoba::baena,Baena,Córdoba,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cordoba::belalcazar,Belalcázar,Córdoba,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cordoba::benameji,Benamejí,Córdoba,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cordoba::bujalance,Bujalance,Córdoba,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
andalucia,municipality:cordoba::cabra,Cabra,Córdoba,"E-Distribución Redes Digitales, S.L.U.",manual_review_required,manual_review_only,100,zone_id,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/andalucia.csv,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,,,"candidate_distributor=e-distribución Redes Digitales, S.L.U. | candidate_confidence=regional_presence_candidate | source_name=e-distribución — distribución eléctrica | source_url=https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html | privacy_notes=No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura. | focused_notes=Buscar distribuidoras locales/municipales antes de convertir a regional_default productivo.",
