dataset_id,zone_id,municipality,province,research_wave,regional_context_candidate,candidate_distributor,evidence_class,source_ids,repo_evidence_hits,repo_evidence_files,review_status,import_eligible,review_notes
aragon,municipality:huesca::santa_maria_de_dulcis,Santa María de Dulcis,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::santaliestra_y_san_quilez,Santaliestra y San Quílez,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::sarinena,Sariñena,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::secastilla,Secastilla,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::seira,Seira,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::sena,Sena,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::senes_de_alcubierre,Senés de Alcubierre,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::sesa,Sesa,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::sesue,Sesué,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::sietamo,Siétamo,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::sopeira,Sopeira,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::tamarite_de_litera,Tamarite de Litera,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::tardienta,Tardienta,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::tella_sin,Tella-Sin,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::tierz,Tierz,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::tolva,Tolva,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::torla_ordesa,Torla-Ordesa,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::torralba_de_aragon,Torralba de Aragón,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::torre_la_ribera,Torre la Ribera,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::torrente_de_cinca,Torrente de Cinca,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::torres_de_alcanadre,Torres de Alcanadre,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::torres_de_barbues,Torres de Barbués,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::tramaced,Tramaced,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::valfarta,Valfarta,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::valle_de_bardaji,Valle de Bardají,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::valle_de_hecho,Valle de Hecho,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::valle_de_lierp,Valle de Lierp,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::velilla_de_cinca,Velilla de Cinca,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::vencillon,Vencillón,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::viacamp_y_litera,Viacamp y Litera,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::vicien,Vicién,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::villanova,Villanova,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::villanueva_de_sigena,Villanueva de Sigena,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::villanua,Villanúa,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::yebra_de_basa,Yebra de Basa,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::yesero,Yésero,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:huesca::zaidin,Zaidín,Huesca,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::ababuj,Ababuj,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::abejuela,Abejuela,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::aguaton,Aguatón,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::aguaviva,Aguaviva,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::aguilar_del_alfambra,Aguilar del Alfambra,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::alacon,Alacón,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::alba,Alba,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::albalate_del_arzobispo,Albalate del Arzobispo,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::albarracin,Albarracín,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::albentosa,Albentosa,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::alcaine,Alcaine,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
aragon,municipality:teruel::alcala_de_la_selva,Alcalá de la Selva,Teruel,wave_1,"E-Distribución Redes Digitales, S.L.U.",,regional_context_only,edistribucion_aragon_official,4,docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_by_dataset/aragon.csv;docs/research/distributor_regional_audits/edistribucion_local_exception_hunt_v1024.csv;docs/research/distributor_regional_audits/remaining_regional_distributor_candidates_v1023.csv;docs/research/distributor_regional_audits/remaining_regional_review_queue_by_dataset/aragon.csv,needs_municipal_primary_source,no,La presencia regional de e-distribución no prueba la distribuidora concreta de este municipio.
